Date,title,category,account,amount,currency,type,transfer-amount,transfer-currency,to-account,receive-amount,receive-currency,description,due-date,id
2023-12-12 17:10:27.370,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,9334ad1f-3f44-4c6c-aa73-5013d4884b73
2023-12-12 02:48:36.894,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a7f9d52d-ffe2-40d3-a930-5154f8a4695d
2023-12-11 13:49:22.709,Adjust balance,,Savings Bank,2.00,INR,EXPENSE,,,,,,,,8abfcea0-95bc-45eb-9ee6-bcb4b40a3910
2023-12-11 13:45:25.240,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,a9ceb49f-af47-46a4-ae34-e28e160e5d90
2023-12-11 03:22:38.688,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,7417866f-e161-4d98-9a1c-a10bf266f2f9
2023-12-10 03:22:00.000,Bonda,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,6ba81c07-7f94-4e7d-8515-7da2db290db5
2023-12-09 16:11:36.601,Snacks,Food & Drinks,Savings Bank,130.00,INR,EXPENSE,,,,,,,,932e96d5-6fbb-4cdd-99a5-4d9552980303
2023-12-09 16:10:41.947,Gpay,Bills & Fees,Savings Bank,25.00,INR,INCOME,,,,,,,,f0dd3e5d-addf-405b-9e30-80b577fcf816
2023-12-09 16:10:06.821,,,Metro Card,2.00,INR,EXPENSE,,,,,,,,f9009d96-9237-4805-8ab6-fa03030094ba
2023-12-09 03:23:28.486,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,43113418-56e2-4138-81de-33491deed52c
2023-12-08 13:33:46.243,Snacks,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,13d6b68a-fa12-495d-aec6-c7aee22d5ca5
2023-12-08 13:00:35.749,Adjust balance,,Savings Bank,5.00,INR,EXPENSE,,,,,,,,4d21e110-458c-4fe8-88fe-0495ba21877b
2023-12-08 12:59:59.163,Printouts,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,2f584bfb-8f02-43ef-94dc-629a4c96a2f1
2023-12-08 12:59:45.192,Coke,Food & Drinks,Savings Bank,15.00,INR,EXPENSE,,,,,,,,ba9bad5d-11e4-422b-b952-e27c8b4e85ca
2023-12-08 12:55:08.212,Adjust balance,,Cash,95.00,INR,INCOME,,,,,,,,4a29507c-1e41-48de-920f-a16b6081b3fe
2023-12-07 12:59:00.000,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,060098bc-c3e6-4127-bec0-314ceee81267
2023-12-07 12:55:00.000,Withdraw,,Savings Bank,500.00,INR,EXPENSE,,,,,,,,4a369309-254a-4469-be93-b466e6fd2c07
2023-12-07 11:20:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,dcee1de9-e613-4e76-ab56-b4b98780226f
2023-12-07 02:58:24.512,Adjust balance,,Cash,20.00,INR,EXPENSE,,,,,,,,14b0a044-46e0-47d3-bbad-2315fdd6d44b
2023-12-07 02:57:58.498,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d86aa26b-d80b-4589-9321-6f471dbeea4f
2023-12-06 18:08:07.880,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,97f40cea-dfc0-4f1c-879c-83f64ae5b23c
2023-12-06 18:07:55.126,Help,,Savings Bank,0.00,INR,TRANSFER,120.00,INR,Cash,120.00,INR,,,28980670-9ac1-424a-9134-942c644228bb
2023-12-06 12:57:00.000,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,917b2e0c-b7c5-4898-82e9-cf95d7e5195c
2023-12-06 03:53:19.450,Adjust balance,,Cash,80.00,INR,INCOME,,,,,,,,624717d4-2452-41ec-a6c5-c0bb5541ee35
2023-12-06 03:53:13.035,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,a0bd2045-5f35-4511-967e-219381209062
2023-12-06 03:53:07.487,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,24d3cbba-346c-49ec-a017-dc9df7c04d86
2023-12-05 01:49:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,90c9e9aa-ad63-4f7c-9669-3fe8f1d1cc77
2023-12-05 01:49:00.000,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,eb990cdf-34c5-427f-a0c6-f502dd37ccf6
2023-12-04 16:39:13.662,Snacks,Food & Drinks,Savings Bank,75.00,INR,EXPENSE,,,,,,,,34f0f184-0b17-4687-8594-7e8d8838ea44
2023-12-04 16:36:59.062,Jalebi,Food & Drinks,Savings Bank,50.00,INR,EXPENSE,,,,,,,,d4df7376-a3d8-4106-a6c0-74953da4fd3b
2023-12-04 16:36:41.801,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,0333ad03-2361-4755-baaa-76cddc71ad85
2023-12-04 16:36:34.724,Auto,Transport,Savings Bank,20.00,INR,EXPENSE,,,,,,,,9b5c9e93-b048-489a-9360-83e610a4cdcf
2023-12-02 14:46:32.344,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,69f4b6ea-4a8e-451d-a029-3bf1648d0dc0
2023-12-02 14:46:23.183,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,149baa0f-5ff3-4cae-8ea8-7cdfbbba2690
2023-12-01 14:07:24.158,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,cfb4c1f4-da4c-44a7-acce-d6bc646f89e3
2023-12-01 12:47:08.500,Adjust balance,,Cash,10.00,INR,EXPENSE,,,,,,,,663673ed-628e-424e-a8f4-6a5a32fb1650
2023-12-01 07:51:12.093,Chotu,Bills & Fees,Savings Bank,220.00,INR,INCOME,,,,,,,,3c87fc82-daee-4b05-8e01-01c4789e99ef
2023-12-01 06:52:48.720,AtrR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,946ba742-cc88-4dd1-95d5-0d53bb4bf601
2023-11-29 15:34:00.000,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,0459d289-e983-483c-af6b-1d528f163ac3
2023-11-29 15:33:00.000,AtrR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,88ecfc83-404b-490c-9963-f38ee50dc1f7
2023-11-29 15:33:00.000,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,30854bf7-334a-42c0-9d0b-1d6b04c5abb2
2023-11-29 14:45:01.328,Biryani 🍚,Food & Drinks,Savings Bank,520.00,INR,EXPENSE,,,,,,,,5ac33667-4651-4eb3-8aa5-ac9ca397dcd8
2023-11-29 14:44:19.650,Shawarma 🌯,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,644e88bf-4972-4c7a-bba4-e778ea416246
2023-11-29 10:53:26.997,Lunch payup,Food & Drinks,Savings Bank,552.00,INR,EXPENSE,,,,,,8500264412.0,,26a94d5a-a6cc-4471-98fb-dd2aa21a5d71
2023-11-29 08:14:04.299,Baba,Bills & Fees,Savings Bank,"10,000.00",INR,EXPENSE,,,,,,,,8856a324-0da0-4c9d-adc6-477450008e2f
2023-11-29 08:10:05.768,Salary,,Savings Bank,"22,283.00",INR,INCOME,,,,,,,,2971c087-5442-42c5-b4e6-78430170b8c4
2023-11-29 02:30:53.478,Chotu,Bills & Fees,Savings Bank,20.00,INR,EXPENSE,,,,,,,,ec8b5888-2e6c-4fe9-aa32-238781160408
2023-11-28 11:29:44.156,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,197bdb56-9809-439e-8b0c-e9473f4b000b
2023-11-28 02:32:00.000,Juice,Food & Drinks,Savings Bank,20.00,INR,EXPENSE,,,,,,,,0ce745aa-d387-4c37-8c9a-c6f7641e55be
2023-11-27 00:34:00.000,AtrR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,2a2d238e-53fe-48e3-9626-19f2cfc548a9
2023-11-26 23:34:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,be0f701d-f9ab-45da-9830-c0cbae52d003
2023-11-26 13:25:51.138,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,421ea41d-bb8d-4b03-8968-046626bf6439
2023-11-26 12:30:43.567,Shampoo,Bills & Fees,Savings Bank,4.00,INR,EXPENSE,,,,,,,,7b06ff54-c71c-4b0a-9ed4-390580574d3f
2023-11-25 17:27:08.559,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,644d7776-1db9-4133-98c9-e5c91ad25ae1
2023-11-25 14:28:37.182,Adjust balance,,Savings Bank,19.20,INR,EXPENSE,,,,,,,,ee99e108-e2ac-4520-86b6-4881d2b200da
2023-11-25 14:23:29.453,Exam fees,Bills & Fees,Savings Bank,800.00,INR,EXPENSE,,,,,,,,0cb50773-b197-4d35-bd06-ac371e7557ad
2023-11-24 17:55:52.227,Snacks,Food & Drinks,Savings Bank,35.00,INR,EXPENSE,,,,,,,,1b90f7f7-9f52-43fd-be51-b292e463bc70
2023-11-23 17:55:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,5c9dc391-1da4-423a-806f-81c431c30a13
2023-11-23 17:54:00.000,AtrR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,1feb75ee-36a2-4182-b4cd-cf5e94ea0bdd
2023-11-23 14:27:00.000,Something,Bills & Fees,Savings Bank,50.00,INR,EXPENSE,,,,,,,,1a57d7b8-8980-42b3-9d9e-fa710bc78cfe
2023-11-22 03:02:47.117,Recharge,,Savings Bank,0.00,INR,TRANSFER,200.00,INR,Metro Card,200.00,INR,,,5e323923-50fe-44ed-a480-e9dae86c7aa7
2023-11-22 01:48:00.000,AtrR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,6804ce0f-f9b8-4e80-8557-ce640fea5e7e
2023-11-22 01:48:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,41f23d61-4e65-4fa3-8704-2ad9a0be0e81
2023-11-21 14:27:00.000,Curd,Bills & Fees,Savings Bank,46.00,INR,EXPENSE,,,,,,,,97c3a6b9-0d85-4d13-b1d9-c14155b1b5ff
2023-11-21 14:26:00.000,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,0869a6f5-c8b4-434b-9ceb-ab4f5367c691
2023-11-21 12:38:04.697,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d63fad3a-737c-4f49-87bf-1e91b4c740f8
2023-11-21 06:57:29.028,Chotu pass,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,e7362139-393e-4fc0-aecc-3e95e0e2d2a9
2023-11-21 05:04:04.458,AtrR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,71dd54b2-734f-415e-9055-6bf8cfec6ba6
2023-11-21 03:14:37.522,Recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,277bf617-06c2-48a9-9b41-bd2492f4d0a0
2023-11-20 13:09:53.839,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,8b2b2cd4-076a-446c-8c78-a7611661f4b8
2023-11-20 08:38:31.969,Maa,Bills & Fees,Cash,50.00,INR,EXPENSE,,,,,,,,24fa34a0-5b3a-412a-a7aa-48c00303ebd9
2023-11-20 04:16:05.047,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,543d9103-afdf-4de5-8fbf-a3a2f3341f58
2023-11-19 14:35:21.100,Adjust balance,,Cash,20.00,INR,INCOME,,,,,,,,50add2df-c653-4fc9-974e-08c8c8f58433
2023-11-18 14:33:00.000,Bus pass,Transport,Savings Bank,430.00,INR,EXPENSE,,,,,,,,f69aa535-adb7-4041-ae57-b932274200d9
2023-11-18 03:45:47.429,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7c2b7f37-3ca9-4b96-84bb-795c65da17f2
2023-11-18 02:56:01.771,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,a7e94197-1ee2-46a3-aec3-21da0ba57087
2023-11-17 15:49:26.245,Withdraw,,Savings Bank,0.00,INR,TRANSFER,200.00,INR,Cash,200.00,INR,,,18f48998-134d-4716-aefd-4a57806c7d5f
2023-11-17 15:45:38.543,Saman,Bills & Fees,Savings Bank,153.00,INR,EXPENSE,,,,,,,,b4c82d8c-d379-41fa-a79f-1ce7b917e010
2023-11-17 13:24:05.567,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,ebea9cf2-b39e-49c3-8263-40e3d5896c16
2023-11-17 07:24:46.817,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,9f6d08fe-6f10-4927-9260-68795190105f
2023-11-16 13:15:37.979,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,9b7679df-89b6-4a40-a3b7-e8932e98d504
2023-11-16 13:13:59.113,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,d12a9c4e-8d52-4701-a49a-2b2deda9d52f
2023-11-16 13:13:48.761,Adjust balance,,Cash,20.00,INR,EXPENSE,,,,,,,,adcde3b9-cc7d-481e-a4de-7f845e385a4e
2023-11-16 12:26:08.443,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,ecb52348-a164-4efc-8352-a21dd462df24
2023-11-16 03:38:46.224,Recharge,,Savings Bank,0.00,INR,TRANSFER,200.00,INR,Metro Card,200.00,INR,,,58b7c8b9-836b-457f-8c6d-17916d6b4bd6
2023-11-15 04:43:29.264,AtR,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,37772232-b8e2-4688-bc24-9c6aa69ee339
2023-11-14 04:46:33.165,Adjust balance,,Savings Bank,13.20,INR,INCOME,,,,,,,,81727d8f-e26e-4268-9cf6-200aa3bce138
2023-11-14 04:40:40.406,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,bb532962-fe2e-4b2a-802c-11002d2c675a
2023-11-14 02:49:41.199,Maa,,Cash,20.00,INR,EXPENSE,,,,,,,,20446408-5a15-414b-990c-e3d29e2f652a
2023-11-13 02:50:00.000,Print,Bills & Fees,Savings Bank,100.00,INR,EXPENSE,,,,,,,,fcdaadae-f40a-41d5-a814-90fdda1fc01d
2023-11-13 02:50:00.000,AtR,Transport,Savings Bank,35.00,INR,EXPENSE,,,,,,,,3f4284fc-a72f-4953-b7e1-878dfe903ae0
2023-11-12 14:21:28.134,Snacks,Food & Drinks,Savings Bank,70.00,INR,EXPENSE,,,,,,,,7798f163-4dfa-40e2-8207-a1fd2fde64bd
2023-11-12 13:43:47.628,Clothes,Bills & Fees,Savings Bank,"1,050.00",INR,EXPENSE,,,,,,,,b26a5e5c-4ac5-4c0e-a4b2-16477d2fd01f
2023-11-12 13:43:30.296,Clothes,Bills & Fees,Savings Bank,"1,607.00",INR,EXPENSE,,,,,,,,bd2bd52e-5cbc-4733-ab4f-13ea9c98f284
2023-11-11 09:44:13.882,Snacks,Food & Drinks,Savings Bank,105.00,INR,EXPENSE,,,,,,,,c948a557-c0b0-421b-81ed-e22f2d39f155
2023-11-11 04:41:00.000,Snacks,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,fe578deb-0f74-4840-8139-f4211f883d5d
2023-11-11 03:45:36.925,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,bc5e6d26-42c9-43f6-abde-f9b07ff98957
2023-11-11 03:45:29.506,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,95fa706e-7e4b-407f-93e3-dcb6f49efc0d
2023-11-10 14:37:48.383,Haircut,Bills & Fees,Savings Bank,150.00,INR,EXPENSE,,,,,,,,843b38b6-8935-41a6-90fa-c1663295a12c
2023-11-10 12:39:38.851,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,3f85c317-ed8f-498b-8a7b-3c420d50181a
2023-11-10 12:39:27.438,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,c6365a43-e34d-4c9b-b629-c3db459fbcba
2023-11-10 12:39:11.482,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,7aafd1e1-88fb-4d26-bead-a42530d0bfc4
2023-11-09 04:35:00.000,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,1195ea9c-4627-46a1-bb49-2e877cb3e8ba
2023-11-09 04:35:00.000,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,850c874a-9796-4dd1-a8c8-2d2cc8ed55bf
2023-11-09 04:35:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,b1473f0a-b561-420b-a8e8-0722b3642027
2023-11-08 14:46:33.699,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,33a81c8a-4cff-410d-bdea-28695365f00e
2023-11-08 14:46:25.456,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,e2d505a6-3bf0-404c-833c-d84ea1f7d3ca
2023-11-08 14:46:12.011,DishTV,Bills & Fees,Savings Bank,220.00,INR,EXPENSE,,,,,,,,3c2021b3-92f8-4a91-b343-8c321411edf4
2023-11-08 04:43:00.000,Juice,Food & Drinks,Savings Bank,10.00,INR,EXPENSE,,,,,,,,2214cf6a-3509-4775-9306-d1c853984d52
2023-11-08 04:36:02.143,Recharge,,Savings Bank,0.00,INR,TRANSFER,200.00,INR,Metro Card,200.00,INR,,,aec282de-c289-492b-80b9-8cfa216b7acc
2023-11-07 12:41:00.000,RtA,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,cdded4a6-aa21-458d-a863-9982ce6a0d43
2023-11-07 10:42:39.245,Electricity,Bills & Fees,Savings Bank,774.00,INR,EXPENSE,,,,,,,,016e9b61-dcfa-4e77-9ea4-5b40078becc9
2023-11-07 04:31:45.580,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,78888e33-2d94-478e-b4d8-35ff9169fea4
2023-11-07 04:31:33.413,Rapido,Transport,Savings Bank,44.00,INR,EXPENSE,,,,,,,,beef8da0-b407-4076-a562-8a55edb5bce3
2023-11-06 05:23:14.984,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,b7b2a934-a16c-419f-8b93-7e9e2f9a62c2
2023-11-05 13:43:25.042,Maida,Bills & Fees,Savings Bank,25.00,INR,EXPENSE,,,,,,,,6cd27df9-3f55-4e65-a77b-9d25259cd29e
2023-11-05 04:44:00.000,Adjust,,Savings Bank,30.00,INR,EXPENSE,,,,,,,,f01503a7-4e97-4b43-bd2c-cfbd17611edc
2023-11-04 13:39:41.767,Sid,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,86eddbaf-1a9f-4b39-a9be-bce386b02cc9
2023-11-04 05:26:44.731,Printouts,Bills & Fees,Savings Bank,385.00,INR,EXPENSE,,,,,,,,d2679f4e-ce95-4a3e-a7d9-6c6b9007e2c0
2023-11-04 04:45:00.000,Treat,Food & Drinks,Savings Bank,650.00,INR,EXPENSE,,,,,,,,4fa043c2-f7ca-437e-b6ee-58251377508f
2023-11-03 05:08:00.000,Chotu,Bills & Fees,Savings Bank,"2,400.00",INR,INCOME,,,,,,,,6ede70eb-b6c4-4447-b8c6-fa2aab9df901
2023-11-03 05:08:00.000,Seminar print,Bills & Fees,Savings Bank,104.00,INR,EXPENSE,,,,,,,,18a8be6e-6669-4223-9631-a3c29b826841
2023-11-03 05:06:00.000,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,66fc0879-0791-4134-8789-c0d1b74a6cab
2023-11-02 12:43:39.434,Amazon,Bills & Fees,Savings Bank,"1,899.00",INR,EXPENSE,,,,,,,,4269f611-6985-4028-85b2-ab9810ac4df7
2023-11-02 05:06:00.000,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,acf52e36-7fe6-41de-88de-bba899dfd884
2023-11-01 18:10:55.602,Grocery,Bills & Fees,Savings Bank,"2,320.78",INR,EXPENSE,,,,,,,,eeb36b00-1cde-4cca-8a38-4a997eb35496
2023-11-01 16:20:37.828,Biryani,Food & Drinks,Savings Bank,520.00,INR,EXPENSE,,,,,,,,922eb3ad-ce92-43ed-82e0-f432251243bb
2023-11-01 12:21:50.928,Recharge,,Savings Bank,0.00,INR,TRANSFER,200.00,INR,Metro Card,200.00,INR,,,80afa37c-80c8-4f25-864e-4949fc04fd30
2023-11-01 12:21:35.753,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,aaa2e7fe-1c23-4d65-ba8a-b5fc252b2c25
2023-11-01 12:21:26.593,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f7018b1e-fe6e-468f-a3bb-f64bb701c1e2
2023-11-01 12:21:20.752,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,080dcbbd-f828-4ba0-beac-f5f32391a409
2023-11-01 02:30:08.193,Shampoo,Bills & Fees,Savings Bank,4.00,INR,EXPENSE,,,,,,,,93598cf4-8222-4ffd-975a-a57bbe6a6c7f
2023-10-31 16:31:38.103,Salary,Bills & Fees,Savings Bank,"11,033.00",INR,INCOME,,,,,,,,4a84591c-f2a3-4cb2-af50-1b09d06d15c6
2023-10-31 13:52:07.768,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,f8e9144e-95b6-42b1-aa50-75ca623456d4
2023-10-31 12:04:29.967,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,77a06c9e-4a6c-4a25-9962-4639e7df0344
2023-10-30 12:21:01.699,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,265e9b8f-0bb9-41f5-af2b-3adee382c252
2023-10-30 04:38:50.763,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,7b6c432c-ce1a-4069-b0aa-016345fd4f13
2023-10-28 05:11:50.025,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,56413879-e433-453c-9635-68c5704a2eeb
2023-10-27 13:39:24.498,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,97d200a4-8a14-49aa-afd9-6f7096ffb383
2023-10-27 13:39:13.463,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,e29cc138-af79-4cf1-bb31-bf3147ea054d
2023-10-27 04:03:33.948,Recharge,,Savings Bank,0.00,INR,TRANSFER,100.00,INR,Metro Card,100.00,INR,,,96367560-d2b9-4f5d-ad6b-21b20ce521d9
2023-10-26 12:16:39.077,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,7a4a6e3b-c8ee-4544-9360-fb1cfb8f2180
2023-10-26 12:16:26.990,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,0cfdc995-94a3-49bd-bdc4-22e72dbb704e
2023-10-26 07:21:17.388,Chotu,Bills & Fees,Savings Bank,200.00,INR,EXPENSE,,,,,,,,bdd73ad9-634f-404c-8d9b-869f6af5a207
2023-10-26 03:19:00.000,Bus,Transport,Cash,10.00,INR,EXPENSE,,,,,,,,37abc86e-1ccc-4208-a4ab-c8d82ad550d7
2023-10-25 18:09:16.546,Adjust balance,,Metro Card,35.00,INR,EXPENSE,,,,,,,,aa94af2f-38b6-4bd4-96a8-a3d702739ab2
2023-10-25 18:08:06.992,Adjust balance,,Cash,44.00,INR,EXPENSE,,,,,,,,2483c557-c863-44bf-9570-ff856b7601a8
2023-10-25 18:06:00.940,Nidhish Payup,Bills & Fees,Savings Bank,60.00,INR,EXPENSE,,,,,,,,7cfc848a-405e-4a42-b084-c9cb747e988a
2023-10-25 18:05:16.186,Recharge,Bills & Fees,Savings Bank,470.82,INR,EXPENSE,,,,,,,,5ee52a27-7ed5-47c1-9e97-130602892c04
2023-10-25 18:04:46.422,Baba,Bills & Fees,Savings Bank,600.00,INR,INCOME,,,,,,,,80767f2d-2582-4da4-bbee-7a95e06dff10
2023-10-24 18:04:00.000,Biryani 🍚,Food & Drinks,Savings Bank,356.00,INR,EXPENSE,,,,,,,,6b5bcf06-600e-4921-8b15-f2ad78824b97
2023-10-24 18:03:00.000,Maa,Bills & Fees,Savings Bank,200.00,INR,INCOME,,,,,,,,b0b6a557-f44a-46e9-bb70-5d9cf3b8b67c
2023-10-24 18:02:00.000,Egg Roll 🌯,Food & Drinks,Savings Bank,140.00,INR,EXPENSE,,,,,,,,1a6ced53-ddaf-424f-bc75-b4609a8421d5
2023-10-24 18:01:00.000,Bus Pass 💳,Transport,Savings Bank,440.00,INR,EXPENSE,,,,,,,,e091c498-3f42-4136-855d-9abe5e9c23c6
2023-10-24 18:00:00.000,Adjust,Bills & Fees,Savings Bank,40.00,INR,EXPENSE,,,,,,,,9f9e561d-fbe6-4cd6-9a86-4f17f17b5e35
2023-10-23 17:57:00.000,Rapido 🚲,Transport,Savings Bank,74.00,INR,EXPENSE,,,,,,,,adc6a73d-0802-478a-b225-59c573492a37
2023-10-23 17:47:00.000,Adjust,Bills & Fees,Savings Bank,10.00,INR,EXPENSE,,,,,,,,f30bed0f-ca8e-4698-80c9-e0c215eebfb2
2023-10-22 17:45:00.000,Egg roll 🌯,Food & Drinks,Savings Bank,160.00,INR,EXPENSE,,,,,,,,809b23a7-509e-439a-8651-0cc57f29ede3
2023-10-22 16:39:00.000,Nidhish Paid,Bills & Fees,Savings Bank,60.00,INR,INCOME,,,,,,,,295d4db6-def7-490a-89d2-fb9414428b54
2023-10-22 16:38:00.000,Recharge,Bills & Fees,Savings Bank,259.00,INR,EXPENSE,,,,,,,,be8e28eb-da75-4416-80ca-0c6672e99c28
2023-10-22 12:42:40.411,Bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,1226dbe7-b544-45a7-a1dc-600679421ee1
2023-10-22 12:42:27.696,Bus,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,4c6b2085-3835-4b8d-900f-8b777c2613dc
2023-10-22 10:45:00.000,Snacks,Food & Drinks,Savings Bank,30.00,INR,EXPENSE,,,,,,,,d0b67f09-34f9-4a75-b8ca-6afe9e6b6041
2023-10-22 02:54:45.615,Maa,Bills & Fees,Cash,50.00,INR,EXPENSE,,,,,,,,30dc6898-a78c-4981-93a6-6876bd02b2db
2023-10-21 16:02:43.591,Juice,Food & Drinks,Cash,30.00,INR,EXPENSE,,,,,,,,9fa38570-f628-42eb-81a3-41ac25eaf077
2023-10-21 03:07:10.139,Auto,Transport,Cash,20.00,INR,EXPENSE,,,,,,,,e5b68f42-1ae9-4087-b70e-0f37247a48b9
2023-10-20 03:55:42.633,Bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,a4484350-6cf4-4d4b-9c38-773827a5d49e
2023-10-20 03:10:00.000,PtA,Transport,Metro Card,10.00,INR,EXPENSE,,,,,,,,e04f9a4a-78b6-4ea5-bd57-66019be37465
2023-10-20 03:09:00.000,HtP,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,e80d649a-a392-449b-aaf9-bb569a0510d3
2023-10-20 03:07:00.000,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,0d62c76b-9d29-482f-b63a-9ce7bba105a8
2023-10-20 03:00:00.000,Bus,Transport,Cash,30.00,INR,EXPENSE,,,,,,,,a1e744ae-705e-489d-ab04-47d39d7dd881
2023-10-19 12:12:05.334,RtA,Transport,Metro Card,45.00,INR,EXPENSE,,,,,,,,d7dc2bec-0060-49b1-8fae-2135b8ab8d56
2023-10-19 09:44:54.023,AtR,Transport,Metro Card,35.00,INR,EXPENSE,,,,,,,,b75da623-cdeb-4ac4-91e2-6e180d1d58ba
2023-10-18 13:59:19.658,Recharge,,Savings Bank,0.00,INR,TRANSFER,50.00,INR,Metro Card,50.00,INR,,,654b5c48-e9c3-40f3-a523-6e7ceaeb5bfd
