,Date,Amount,Type,Normalized_Amount,dataset
1905,2023-12-02,35.0,EXPENSE,0.035035035035035036,1
1906,2023-12-02,10.0,EXPENSE,0.01001001001001001,1
1907,2023-12-04,20.0,EXPENSE,0.02002002002002002,1
1908,2023-12-04,10.0,EXPENSE,0.01001001001001001,1
1909,2023-12-04,50.0,EXPENSE,0.05005005005005005,1
1910,2023-12-04,75.0,EXPENSE,0.07507507507507508,1
1911,2023-12-05,20.0,EXPENSE,0.02002002002002002,1
1912,2023-12-05,10.0,EXPENSE,0.01001001001001001,1
1913,2023-12-06,10.0,EXPENSE,0.01001001001001001,1
1914,2023-12-06,20.0,EXPENSE,0.02002002002002002,1
1915,2023-12-06,80.0,INCOME,0.08008008008008008,1
1916,2023-12-06,20.0,EXPENSE,0.02002002002002002,1
1917,2023-12-06,0.0,TRANSFER,1e-06,1
1918,2023-12-06,10.0,EXPENSE,0.01001001001001001,1
1919,2023-12-07,10.0,EXPENSE,0.01001001001001001,1
1920,2023-12-07,20.0,EXPENSE,0.02002002002002002,1
1921,2023-12-07,20.0,EXPENSE,0.02002002002002002,1
1922,2023-12-07,500.0,EXPENSE,0.5005005005005005,1
1923,2023-12-07,20.0,EXPENSE,0.02002002002002002,1
1924,2023-12-08,95.0,INCOME,0.09509509509509509,1
1925,2023-12-08,15.0,EXPENSE,0.015015015015015015,1
1926,2023-12-08,10.0,EXPENSE,0.01001001001001001,1
1927,2023-12-08,5.0,EXPENSE,0.005005005005005005,1
1928,2023-12-08,70.0,EXPENSE,0.07007007007007007,1
1929,2023-12-09,20.0,EXPENSE,0.02002002002002002,1
1930,2023-12-09,2.0,EXPENSE,0.002002002002002002,1
1931,2023-12-09,25.0,INCOME,0.025025025025025027,1
1932,2023-12-09,130.0,EXPENSE,0.13013013013013014,1
1933,2023-12-10,30.0,EXPENSE,0.03003003003003003,1
1934,2023-12-11,20.0,EXPENSE,0.02002002002002002,1
1935,2023-12-11,30.0,EXPENSE,0.03003003003003003,1
1936,2023-12-11,2.0,EXPENSE,0.002002002002002002,1
1937,2023-12-12,10.0,EXPENSE,0.01001001001001001,1
1938,2023-12-12,20.0,EXPENSE,0.02002002002002002,1
1939,2023-12-13,20.0,EXPENSE,0.02002002002002002,1
1940,2023-12-13,10.0,EXPENSE,0.01001001001001001,1
1941,2023-12-13,10.0,EXPENSE,0.01001001001001001,1
1942,2023-12-13,520.0,EXPENSE,0.5205205205205206,1
1943,2023-12-14,30.0,EXPENSE,0.03003003003003003,1
1944,2023-12-15,70.0,EXPENSE,0.07007007007007007,1
1945,2023-12-15,20.0,EXPENSE,0.02002002002002002,1
1946,2023-12-15,105.0,EXPENSE,0.10510510510510511,1
1947,2023-12-15,40.0,EXPENSE,0.04004004004004004,1
1948,2023-12-15,40.0,INCOME,0.04004004004004004,1
1949,2023-12-15,30.0,INCOME,0.03003003003003003,1
1950,2023-12-16,20.0,EXPENSE,0.02002002002002002,1
1951,2023-12-16,430.0,EXPENSE,0.43043043043043044,1
1952,2023-12-16,295.0,EXPENSE,0.2952952952952953,1
1953,2023-12-18,290.0,EXPENSE,0.2902902902902903,1
1954,2023-12-18,2.0,INCOME,0.002002002002002002,1
1955,2023-12-18,300.0,INCOME,0.3003003003003003,1
1956,2023-12-19,3.0,INCOME,0.003003003003003003,1
1957,2023-12-20,35.0,EXPENSE,0.035035035035035036,1
1958,2023-12-20,20.0,EXPENSE,0.02002002002002002,1
1959,2023-12-20,10.0,EXPENSE,0.01001001001001001,1
1960,2023-12-20,257.9,EXPENSE,0.2581581581581581,1
1961,2023-12-20,55.0,EXPENSE,0.055055055055055056,1
1962,2023-12-20,330.0,EXPENSE,0.3303303303303303,1
1963,2023-12-21,83.66,INCOME,0.08374374374374374,1
1964,2023-12-21,376.0,EXPENSE,0.3763763763763764,1
1965,2023-12-22,170.0,EXPENSE,0.17017017017017017,1
1966,2023-12-22,40.0,INCOME,0.04004004004004004,1
1967,2023-12-22,130.0,EXPENSE,0.13013013013013014,1
1968,2023-12-22,170.56,INCOME,0.17073073073073072,1
1969,2023-12-22,20.0,EXPENSE,0.02002002002002002,1
1970,2023-12-22,700.0,INCOME,0.7007007007007007,1
1971,2023-12-22,200.0,INCOME,0.2002002002002002,1
1972,2023-12-22,60.0,EXPENSE,0.06006006006006006,1
1973,2023-12-23,259.0,EXPENSE,0.25925925925925924,1
1974,2023-12-24,10.0,EXPENSE,0.01001001001001001,1
1975,2023-12-24,4.0,EXPENSE,0.004004004004004004,1
1976,2023-12-24,30.0,EXPENSE,0.03003003003003003,1
1977,2023-12-25,187.2,EXPENSE,0.1873873873873874,1
1978,2023-12-25,30.0,INCOME,0.03003003003003003,1
1979,2023-12-25,40.0,EXPENSE,0.04004004004004004,1
1980,2023-12-25,60.0,EXPENSE,0.06006006006006006,1
1981,2023-12-25,20.0,EXPENSE,0.02002002002002002,1
1982,2023-12-25,20.0,EXPENSE,0.02002002002002002,1
1983,2023-12-25,220.0,EXPENSE,0.22022022022022023,1
1984,2023-12-25,70.0,EXPENSE,0.07007007007007007,1
1985,2023-12-26,35.0,EXPENSE,0.035035035035035036,1
1986,2023-12-26,45.0,EXPENSE,0.04504504504504504,1
1987,2023-12-26,70.0,EXPENSE,0.07007007007007007,1
1988,2023-12-26,30.0,EXPENSE,0.03003003003003003,1
1989,2023-12-27,10.0,EXPENSE,0.01001001001001001,1
1990,2023-12-27,35.0,EXPENSE,0.035035035035035036,1
1991,2023-12-27,20.0,EXPENSE,0.02002002002002002,1
1992,2023-12-27,20.0,EXPENSE,0.02002002002002002,1
1993,2023-12-28,30.0,EXPENSE,0.03003003003003003,1
1994,2023-12-29,20.0,EXPENSE,0.02002002002002002,1
1995,2023-12-29,10.0,EXPENSE,0.01001001001001001,1
1996,2023-12-29,0.0,TRANSFER,1e-06,1
1997,2023-12-29,100.0,EXPENSE,0.1001001001001001,1
1998,2023-12-29,30.0,INCOME,0.03003003003003003,1
1999,2023-12-30,30.0,EXPENSE,0.03003003003003003,1
2000,2024-01-01,350.0,EXPENSE,0.35035035035035034,1
2001,2024-01-01,300.0,EXPENSE,0.3003003003003003,1
2002,2024-01-02,10.0,EXPENSE,0.01001001001001001,1
2003,2024-01-02,20.0,EXPENSE,0.02002002002002002,1
2004,2024-01-02,50.0,EXPENSE,0.05005005005005005,1
2005,2024-01-02,20.0,EXPENSE,0.02002002002002002,1
2006,2024-01-04,20.0,EXPENSE,0.02002002002002002,1
2007,2024-01-04,60.0,EXPENSE,0.06006006006006006,1
2008,2024-01-06,20.0,EXPENSE,0.02002002002002002,1
2009,2024-01-06,10.0,EXPENSE,0.01001001001001001,1
2010,2024-01-06,20.0,EXPENSE,0.02002002002002002,1
2011,2024-01-07,72.0,EXPENSE,0.07207207207207207,1
2012,2024-01-07,15.0,EXPENSE,0.015015015015015015,1
2013,2024-01-07,600.0,EXPENSE,0.6006006006006006,1
2014,2024-01-07,25.0,EXPENSE,0.025025025025025027,1
2015,2024-01-08,40.0,EXPENSE,0.04004004004004004,1
2016,2024-01-08,280.0,EXPENSE,0.2802802802802803,1
2017,2024-01-09,20.0,EXPENSE,0.02002002002002002,1
2018,2024-01-09,0.0,TRANSFER,1e-06,1
2019,2024-01-09,35.0,EXPENSE,0.035035035035035036,1
2020,2024-01-09,200.0,INCOME,0.2002002002002002,1
2021,2024-01-09,20.0,EXPENSE,0.02002002002002002,1
2022,2024-01-09,50.22,EXPENSE,0.05027027027027027,1
2023,2024-01-09,200.0,EXPENSE,0.2002002002002002,1
2024,2024-01-10,20.0,EXPENSE,0.02002002002002002,1
2025,2024-01-10,35.0,EXPENSE,0.035035035035035036,1
2026,2024-01-11,35.0,EXPENSE,0.035035035035035036,1
2027,2024-01-11,10.0,EXPENSE,0.01001001001001001,1
2028,2024-01-11,400.0,EXPENSE,0.4004004004004004,1
2029,2024-01-11,5.0,EXPENSE,0.005005005005005005,1
2030,2024-01-11,16.0,INCOME,0.016016016016016016,1
2031,2024-01-11,10.0,EXPENSE,0.01001001001001001,1
2032,2024-01-12,30.0,EXPENSE,0.03003003003003003,1
2033,2024-01-12,99.0,EXPENSE,0.0990990990990991,1
2034,2024-01-12,35.0,EXPENSE,0.035035035035035036,1
2035,2024-01-13,20.0,EXPENSE,0.02002002002002002,1
2036,2024-01-13,60.0,EXPENSE,0.06006006006006006,1
2037,2024-01-13,30.0,EXPENSE,0.03003003003003003,1
2038,2024-01-14,0.9,EXPENSE,0.0009009009009009009,1
2039,2024-01-15,75.0,EXPENSE,0.07507507507507508,1
2040,2024-01-16,20.0,EXPENSE,0.02002002002002002,1
2041,2024-01-16,30.0,EXPENSE,0.03003003003003003,1
2042,2024-01-16,130.0,EXPENSE,0.13013013013013014,1
2043,2024-01-16,20.0,EXPENSE,0.02002002002002002,1
2044,2024-01-18,111.0,EXPENSE,0.1111111111111111,1
2045,2024-01-18,20.0,EXPENSE,0.02002002002002002,1
2046,2024-01-20,20.0,EXPENSE,0.02002002002002002,1
2047,2024-01-20,259.0,EXPENSE,0.25925925925925924,1
2048,2024-01-21,150.0,EXPENSE,0.15015015015015015,1
2049,2024-01-21,4.0,EXPENSE,0.004004004004004004,1
2050,2024-01-22,30.0,EXPENSE,0.03003003003003003,1
2051,2024-01-23,115.0,EXPENSE,0.11511511511511512,1
2052,2024-01-24,300.0,EXPENSE,0.3003003003003003,1
2053,2024-01-24,1.0,EXPENSE,0.001001001001001001,1
2054,2024-01-24,35.0,EXPENSE,0.035035035035035036,1
2055,2024-01-25,120.0,EXPENSE,0.12012012012012012,1
2056,2024-01-26,50.0,EXPENSE,0.05005005005005005,1
2057,2024-01-27,27.0,EXPENSE,0.02702702702702703,1
2058,2024-01-27,5.0,EXPENSE,0.005005005005005005,1
2059,2024-01-27,60.0,EXPENSE,0.06006006006006006,1
2060,2024-01-27,250.0,EXPENSE,0.2502502502502503,1
2061,2024-01-27,26.0,INCOME,0.026026026026026026,1
2062,2024-01-29,700.0,EXPENSE,0.7007007007007007,1
2063,2024-01-29,35.0,EXPENSE,0.035035035035035036,1
2064,2024-01-29,100.0,INCOME,0.1001001001001001,1
2065,2024-01-30,100.0,EXPENSE,0.1001001001001001,1
2066,2024-01-30,200.0,INCOME,0.2002002002002002,1
2067,2024-01-30,100.0,EXPENSE,0.1001001001001001,1
2068,2024-01-31,100.0,EXPENSE,0.1001001001001001,1
2069,2024-01-31,100.0,INCOME,0.1001001001001001,1
2070,2024-01-31,60.0,EXPENSE,0.06006006006006006,1
2071,2024-01-31,200.0,EXPENSE,0.2002002002002002,1
2072,2024-01-31,100.0,EXPENSE,0.1001001001001001,1
2073,2024-01-31,88.0,EXPENSE,0.08808808808808809,1
2074,2024-02-01,100.0,EXPENSE,0.1001001001001001,1
2075,2024-02-01,100.0,EXPENSE,0.1001001001001001,1
2076,2024-02-01,40.0,EXPENSE,0.04004004004004004,1
2077,2024-02-01,99.0,EXPENSE,0.0990990990990991,1
2078,2024-02-02,299.0,EXPENSE,0.2992992992992993,1
2079,2024-02-02,200.0,EXPENSE,0.2002002002002002,1
2080,2024-02-03,20.0,EXPENSE,0.02002002002002002,1
2081,2024-02-03,839.0,EXPENSE,0.8398398398398398,1
2082,2024-02-03,4.45,INCOME,0.004454454454454455,1
2083,2024-02-05,40.0,EXPENSE,0.04004004004004004,1
2084,2024-02-05,400.0,EXPENSE,0.4004004004004004,1
2085,2024-02-05,90.0,EXPENSE,0.09009009009009009,1
2086,2024-02-05,0.0,TRANSFER,1e-06,1
2087,2024-02-06,440.0,EXPENSE,0.44044044044044045,1
2088,2024-02-07,1.0,EXPENSE,0.001001001001001001,1
2089,2024-02-07,35.0,EXPENSE,0.035035035035035036,1
2090,2024-02-08,799.0,EXPENSE,0.7997997997997998,1
2091,2024-02-08,999.0,EXPENSE,0.999999,1
2092,2024-02-08,2.0,EXPENSE,0.002002002002002002,1
2093,2024-02-08,247.0,EXPENSE,0.24724724724724725,1
2094,2024-02-08,102.0,EXPENSE,0.1021021021021021,1
2095,2024-02-09,2.0,INCOME,0.002002002002002002,1
2096,2024-02-09,998.0,EXPENSE,0.998998998998999,1
2097,2024-02-09,145.0,EXPENSE,0.14514514514514515,1
2098,2024-02-10,20.0,EXPENSE,0.02002002002002002,1
2099,2024-02-10,45.0,EXPENSE,0.04504504504504504,1
2100,2024-02-11,130.0,EXPENSE,0.13013013013013014,1
2101,2024-02-12,2.0,INCOME,0.002002002002002002,1
2102,2024-02-12,10.0,EXPENSE,0.01001001001001001,1
2103,2024-02-12,35.0,EXPENSE,0.035035035035035036,1
2104,2024-02-13,10.0,EXPENSE,0.01001001001001001,1
2105,2024-02-13,35.0,EXPENSE,0.035035035035035036,1
2106,2024-02-13,0.0,TRANSFER,1e-06,1
2107,2024-02-13,35.0,EXPENSE,0.035035035035035036,1
2108,2024-02-14,100.0,EXPENSE,0.1001001001001001,1
2109,2024-02-14,100.0,EXPENSE,0.1001001001001001,1
2110,2024-02-14,100.0,EXPENSE,0.1001001001001001,1
2111,2024-02-15,35.0,EXPENSE,0.035035035035035036,1
2112,2024-02-16,35.0,EXPENSE,0.035035035035035036,1
2113,2024-02-16,35.0,EXPENSE,0.035035035035035036,1
2114,2024-02-17,130.0,INCOME,0.13013013013013014,1
2115,2024-02-17,16.0,EXPENSE,0.016016016016016016,1
2116,2024-02-17,20.0,EXPENSE,0.02002002002002002,1
2117,2024-02-17,430.0,EXPENSE,0.43043043043043044,1
2118,2024-02-18,50.0,EXPENSE,0.05005005005005005,1
2119,2024-02-18,150.0,EXPENSE,0.15015015015015015,1
2120,2024-02-18,40.0,EXPENSE,0.04004004004004004,1
2121,2024-02-18,40.0,EXPENSE,0.04004004004004004,1
2122,2024-02-18,250.0,EXPENSE,0.2502502502502503,1
2123,2024-02-18,0.0,TRANSFER,1e-06,1
2124,2024-02-19,0.0,TRANSFER,1e-06,1
2125,2024-02-19,35.0,EXPENSE,0.035035035035035036,1
2126,2024-02-19,35.0,EXPENSE,0.035035035035035036,1
2127,2024-02-19,10.0,EXPENSE,0.01001001001001001,1
2128,2024-02-20,35.0,EXPENSE,0.035035035035035036,1
2129,2024-02-20,35.0,EXPENSE,0.035035035035035036,1
2130,2024-02-20,10.0,EXPENSE,0.01001001001001001,1
2131,2024-02-20,9.0,EXPENSE,0.009009009009009009,1
2132,2024-02-21,259.0,EXPENSE,0.25925925925925924,1
2133,2024-02-21,35.0,EXPENSE,0.035035035035035036,1
2134,2024-02-21,10.0,EXPENSE,0.01001001001001001,1
2135,2024-02-21,30.0,EXPENSE,0.03003003003003003,1
2136,2024-02-22,35.0,EXPENSE,0.035035035035035036,1
2137,2024-02-22,10.0,EXPENSE,0.01001001001001001,1
2138,2024-02-22,180.0,EXPENSE,0.18018018018018017,1
2139,2024-02-22,35.0,EXPENSE,0.035035035035035036,1
2140,2024-02-22,10.0,EXPENSE,0.01001001001001001,1
2141,2024-02-22,50.0,EXPENSE,0.05005005005005005,1
2142,2024-02-23,35.0,EXPENSE,0.035035035035035036,1
2143,2024-02-23,10.0,EXPENSE,0.01001001001001001,1
2144,2024-02-23,35.0,EXPENSE,0.035035035035035036,1
2145,2024-02-23,10.0,EXPENSE,0.01001001001001001,1
2146,2024-02-23,25.0,EXPENSE,0.025025025025025027,1
2147,2024-02-24,35.0,EXPENSE,0.035035035035035036,1
2148,2024-02-24,50.0,EXPENSE,0.05005005005005005,1
2149,2024-02-26,50.0,EXPENSE,0.05005005005005005,1
2150,2024-02-26,200.0,EXPENSE,0.2002002002002002,1
2151,2024-02-26,35.0,EXPENSE,0.035035035035035036,1
2152,2024-02-26,35.0,EXPENSE,0.035035035035035036,1
2153,2024-02-26,10.0,EXPENSE,0.01001001001001001,1
2154,2024-02-26,10.0,EXPENSE,0.01001001001001001,1
2155,2024-02-26,940.0,INCOME,0.9409409409409409,1
2156,2024-02-26,0.0,TRANSFER,1e-06,1
2157,2024-02-26,60.0,EXPENSE,0.06006006006006006,1
2158,2024-02-26,10.0,EXPENSE,0.01001001001001001,1
2159,2024-02-26,0.0,TRANSFER,1e-06,1
2160,2024-02-27,35.0,EXPENSE,0.035035035035035036,1
2161,2024-02-27,35.0,EXPENSE,0.035035035035035036,1
2162,2024-02-27,10.0,EXPENSE,0.01001001001001001,1
2163,2024-02-27,140.0,EXPENSE,0.14014014014014015,1
2164,2024-02-27,35.0,EXPENSE,0.035035035035035036,1
2165,2024-02-27,10.0,EXPENSE,0.01001001001001001,1
2166,2024-02-28,15.0,EXPENSE,0.015015015015015015,1
2167,2024-02-28,35.0,EXPENSE,0.035035035035035036,1
2168,2024-02-28,60.0,EXPENSE,0.06006006006006006,1
2169,2024-02-28,35.0,EXPENSE,0.035035035035035036,1
2170,2024-02-28,10.0,EXPENSE,0.01001001001001001,1
2171,2024-02-29,150.0,EXPENSE,0.15015015015015015,1
2172,2024-02-29,100.0,EXPENSE,0.1001001001001001,1
2173,2024-02-29,100.0,EXPENSE,0.1001001001001001,1
2174,2024-02-29,0.0,INCOME,1e-06,1
2175,2024-02-29,45.02,EXPENSE,0.045065065065065066,1
2176,2024-02-29,60.0,EXPENSE,0.06006006006006006,1
2177,2024-02-29,599.0,EXPENSE,0.5995995995995996,1
2178,2024-03-01,35.0,EXPENSE,0.035035035035035036,1
2179,2024-03-01,35.0,EXPENSE,0.035035035035035036,1
2180,2024-03-01,60.0,EXPENSE,0.06006006006006006,1
2181,2024-03-02,476.0,EXPENSE,0.47647647647647645,1
2182,2024-03-02,419.0,EXPENSE,0.4194194194194194,1
2183,2024-03-03,150.0,EXPENSE,0.15015015015015015,1
2184,2024-03-03,150.0,EXPENSE,0.15015015015015015,1
2185,2024-03-03,100.0,EXPENSE,0.1001001001001001,1
2186,2024-03-03,60.0,EXPENSE,0.06006006006006006,1
2187,2024-03-04,0.0,TRANSFER,1e-06,1
2188,2024-03-04,80.0,EXPENSE,0.08008008008008008,1
2189,2024-03-04,35.0,EXPENSE,0.035035035035035036,1
2190,2024-03-04,35.0,EXPENSE,0.035035035035035036,1
2191,2024-03-04,25.0,EXPENSE,0.025025025025025027,1
2192,2024-03-04,20.0,EXPENSE,0.02002002002002002,1
2193,2024-03-05,35.0,EXPENSE,0.035035035035035036,1
2194,2024-03-05,10.0,EXPENSE,0.01001001001001001,1
2195,2024-03-05,35.0,EXPENSE,0.035035035035035036,1
2196,2024-03-06,5.53,INCOME,0.0055355355355355355,1
2197,2024-03-06,99.0,EXPENSE,0.0990990990990991,1
2198,2024-03-06,125.0,EXPENSE,0.12512512512512514,1
2199,2024-03-06,35.0,EXPENSE,0.035035035035035036,1
2200,2024-03-06,10.0,EXPENSE,0.01001001001001001,1
2201,2024-03-06,35.0,EXPENSE,0.035035035035035036,1
2202,2024-03-07,0.0,TRANSFER,1e-06,1
2203,2024-03-07,0.0,TRANSFER,1e-06,1
2204,2024-03-07,10.0,EXPENSE,0.01001001001001001,1
2205,2024-03-07,35.0,EXPENSE,0.035035035035035036,1
2206,2024-03-07,25.0,EXPENSE,0.025025025025025027,1
2207,2024-03-07,20.0,EXPENSE,0.02002002002002002,1
2208,2024-03-07,35.0,EXPENSE,0.035035035035035036,1
2209,2024-03-07,60.0,EXPENSE,0.06006006006006006,1
2210,2024-03-08,30.0,EXPENSE,0.03003003003003003,1
2211,2024-03-08,10.0,EXPENSE,0.01001001001001001,1
2212,2024-03-09,200.0,EXPENSE,0.2002002002002002,1
2213,2024-03-09,10.0,EXPENSE,0.01001001001001001,1
2214,2024-03-10,9.0,EXPENSE,0.009009009009009009,1
2215,2024-03-11,30.0,EXPENSE,0.03003003003003003,1
2216,2024-03-12,30.0,EXPENSE,0.03003003003003003,1
2217,2024-03-12,150.0,EXPENSE,0.15015015015015015,1
2218,2024-03-12,90.0,EXPENSE,0.09009009009009009,1
2219,2024-03-12,60.0,EXPENSE,0.06006006006006006,1
2220,2024-03-13,8.0,EXPENSE,0.008008008008008008,1
2221,2024-03-13,30.0,EXPENSE,0.03003003003003003,1
2222,2024-03-14,105.0,EXPENSE,0.10510510510510511,1
2223,2024-03-15,74.0,EXPENSE,0.07407407407407407,1
2224,2024-03-15,35.0,EXPENSE,0.035035035035035036,1
2225,2024-03-15,20.0,EXPENSE,0.02002002002002002,1
2226,2024-03-15,40.0,EXPENSE,0.04004004004004004,1
2227,2024-03-16,30.0,EXPENSE,0.03003003003003003,1
2228,2024-03-17,110.0,EXPENSE,0.11011011011011011,1
2229,2024-03-18,35.0,EXPENSE,0.035035035035035036,1
2230,2024-03-19,430.0,EXPENSE,0.43043043043043044,1
2231,2024-03-19,260.0,EXPENSE,0.2602602602602603,1
2232,2024-03-19,35.0,EXPENSE,0.035035035035035036,1
2233,2024-03-19,25.0,EXPENSE,0.025025025025025027,1
2234,2024-03-19,35.0,EXPENSE,0.035035035035035036,1
2235,2024-03-21,200.0,EXPENSE,0.2002002002002002,1
2236,2024-03-21,230.0,EXPENSE,0.23023023023023023,1
2237,2024-03-21,259.0,EXPENSE,0.25925925925925924,1
2238,2024-03-21,500.0,EXPENSE,0.5005005005005005,1
2239,2024-03-22,35.0,EXPENSE,0.035035035035035036,1
2240,2024-03-22,0.0,TRANSFER,1e-06,1
2241,2024-03-22,80.0,EXPENSE,0.08008008008008008,1
2242,2024-03-22,10.0,EXPENSE,0.01001001001001001,1
2243,2024-03-22,30.0,EXPENSE,0.03003003003003003,1
2244,2024-03-24,105.0,EXPENSE,0.10510510510510511,1
2245,2024-03-25,0.0,TRANSFER,1e-06,1
2246,2024-03-25,35.0,EXPENSE,0.035035035035035036,1
2247,2024-03-25,35.0,EXPENSE,0.035035035035035036,1
2248,2024-03-25,10.0,EXPENSE,0.01001001001001001,1
2249,2024-03-25,10.0,EXPENSE,0.01001001001001001,1
2250,2024-03-26,20.0,EXPENSE,0.02002002002002002,1
2251,2024-03-26,40.0,EXPENSE,0.04004004004004004,1
2252,2024-03-27,70.0,EXPENSE,0.07007007007007007,1
2253,2024-03-28,0.0,TRANSFER,1e-06,1
2254,2024-03-28,5.0,EXPENSE,0.005005005005005005,1
2255,2024-03-28,250.0,EXPENSE,0.2502502502502503,1
2256,2024-03-28,100.0,EXPENSE,0.1001001001001001,1
2257,2024-03-29,60.0,EXPENSE,0.06006006006006006,1
2258,2024-03-29,90.0,EXPENSE,0.09009009009009009,1
2259,2024-03-30,100.0,EXPENSE,0.1001001001001001,1
2260,2024-03-31,150.0,EXPENSE,0.15015015015015015,1
2261,2024-03-31,10.0,EXPENSE,0.01001001001001001,1
2262,2024-03-31,35.0,EXPENSE,0.035035035035035036,1
2263,2024-04-01,50.0,EXPENSE,0.05005005005005005,1
2264,2024-04-01,50.0,EXPENSE,0.05005005005005005,1
2265,2024-04-01,160.0,EXPENSE,0.16016016016016016,1
2266,2024-04-01,100.0,INCOME,0.1001001001001001,1
2267,2024-04-01,199.0,EXPENSE,0.1991991991991992,1
2268,2024-04-02,10.0,EXPENSE,0.01001001001001001,1
2269,2024-04-02,60.0,INCOME,0.06006006006006006,1
2270,2024-04-02,60.0,EXPENSE,0.06006006006006006,1
2271,2024-04-02,10.0,EXPENSE,0.01001001001001001,1
2272,2024-04-02,35.0,EXPENSE,0.035035035035035036,1
2273,2024-04-02,35.0,EXPENSE,0.035035035035035036,1
2274,2024-04-03,35.0,EXPENSE,0.035035035035035036,1
2275,2024-04-03,10.0,EXPENSE,0.01001001001001001,1
2276,2024-04-03,0.0,TRANSFER,1e-06,1
2277,2024-04-04,761.44,INCOME,0.7622022022022023,1
2278,2024-04-04,100.0,EXPENSE,0.1001001001001001,1
2279,2024-04-04,75.0,EXPENSE,0.07507507507507508,1
2280,2024-04-05,35.0,EXPENSE,0.035035035035035036,1
2281,2024-04-05,25.0,EXPENSE,0.025025025025025027,1
2282,2024-04-05,309.84,EXPENSE,0.31015015015015013,1
2283,2024-04-05,0.0,TRANSFER,1e-06,1
2284,2024-04-05,35.0,EXPENSE,0.035035035035035036,1
2285,2024-04-05,30.0,EXPENSE,0.03003003003003003,1
2286,2024-04-06,20.0,EXPENSE,0.02002002002002002,1
2287,2024-04-06,30.0,EXPENSE,0.03003003003003003,1
2288,2024-04-06,10.0,EXPENSE,0.01001001001001001,1
2289,2024-04-06,10.0,EXPENSE,0.01001001001001001,1
2290,2024-04-07,250.0,EXPENSE,0.2502502502502503,1
2291,2024-04-07,30.0,EXPENSE,0.03003003003003003,1
2292,2024-04-08,10.0,EXPENSE,0.01001001001001001,1
2293,2024-04-08,35.0,EXPENSE,0.035035035035035036,1
2294,2024-04-10,140.0,EXPENSE,0.14014014014014015,1
2295,2024-04-10,35.0,EXPENSE,0.035035035035035036,1
2296,2024-04-10,70.99,EXPENSE,0.07106106106106105,1
2297,2024-04-10,30.0,EXPENSE,0.03003003003003003,1
2298,2024-04-10,35.0,EXPENSE,0.035035035035035036,1
2299,2024-04-12,40.0,EXPENSE,0.04004004004004004,1
2300,2024-04-12,35.0,EXPENSE,0.035035035035035036,1
2301,2024-04-12,35.0,EXPENSE,0.035035035035035036,1
2302,2024-04-12,0.0,TRANSFER,1e-06,1
2303,2024-04-12,20.0,EXPENSE,0.02002002002002002,1
2304,2024-04-14,30.0,EXPENSE,0.03003003003003003,1
2305,2024-04-15,10.0,EXPENSE,0.01001001001001001,1
2306,2024-04-15,35.0,EXPENSE,0.035035035035035036,1
2307,2024-04-15,616.32,EXPENSE,0.616936936936937,1
2308,2024-04-15,60.0,EXPENSE,0.06006006006006006,1
2309,2024-04-15,35.0,EXPENSE,0.035035035035035036,1
2310,2024-04-15,10.0,EXPENSE,0.01001001001001001,1
2311,2024-04-16,35.0,EXPENSE,0.035035035035035036,1
2312,2024-04-16,10.0,EXPENSE,0.01001001001001001,1
2313,2024-04-16,35.0,EXPENSE,0.035035035035035036,1
2314,2024-04-17,0.0,TRANSFER,1e-06,1
2315,2024-04-17,35.0,EXPENSE,0.035035035035035036,1
2316,2024-04-17,0.0,TRANSFER,1e-06,1
2317,2024-04-17,5.0,EXPENSE,0.005005005005005005,1
2318,2024-04-18,130.0,EXPENSE,0.13013013013013014,1
2319,2024-04-18,75.0,EXPENSE,0.07507507507507508,1
2320,2024-04-19,35.0,EXPENSE,0.035035035035035036,1
2321,2024-04-19,35.0,EXPENSE,0.035035035035035036,1
2322,2024-04-19,10.0,EXPENSE,0.01001001001001001,1
2323,2024-04-20,30.0,EXPENSE,0.03003003003003003,1
2324,2024-04-20,88.01,EXPENSE,0.0880980980980981,1
2325,2024-04-20,89.52,INCOME,0.0896096096096096,1
2326,2024-04-20,83.0,EXPENSE,0.08308308308308308,1
2327,2024-04-20,799.0,EXPENSE,0.7997997997997998,1
2328,2024-04-21,10.0,EXPENSE,0.01001001001001001,1
2329,2024-04-21,100.0,EXPENSE,0.1001001001001001,1
2330,2024-04-21,25.0,EXPENSE,0.025025025025025027,1
2331,2024-04-21,70.0,EXPENSE,0.07007007007007007,1
2332,2024-04-21,40.0,EXPENSE,0.04004004004004004,1
2333,2024-04-22,35.0,EXPENSE,0.035035035035035036,1
2334,2024-04-22,30.0,INCOME,0.03003003003003003,1
2335,2024-04-22,30.0,EXPENSE,0.03003003003003003,1
2336,2024-04-22,20.0,EXPENSE,0.02002002002002002,1
2337,2024-04-22,20.0,EXPENSE,0.02002002002002002,1
2338,2024-04-22,44.02,INCOME,0.04406406406406407,1
2339,2024-04-22,259.0,EXPENSE,0.25925925925925924,1
2340,2024-04-22,430.0,EXPENSE,0.43043043043043044,1
2341,2024-04-22,35.0,EXPENSE,0.035035035035035036,1
2342,2024-04-22,10.0,EXPENSE,0.01001001001001001,1
2343,2024-04-23,35.0,EXPENSE,0.035035035035035036,1
2344,2024-04-23,35.0,EXPENSE,0.035035035035035036,1
2345,2024-04-23,20.0,EXPENSE,0.02002002002002002,1
